gene	s_10	s_11	s_12	s_13	s_2	s_20	s_21	s_22	s_25	s_26	s_27	s_29	s_3	s_30	s_4	s_5	s_9
LOC101071776	9.39213710840808	9.70470793072515	9.19376032176693	9.25709420803189	9.56339074163297	9.37513631183071	9.30372964449733	9.39520407343375	9.33883841610476	8.9471832723984	9.15736309336839	9.18073669173402	9.48077045069175	9.27777313838791	9.67089178483798	9.50301513974541	9.34321086545855
LOC101071855	6.85050895146918	7.13158571801002	7.15349601233267	7.23074579836843	7.39773167446698	7.52716563503584	7.52821343577448	7.05086122599603	8.05662977971215	8.12269339993253	7.90314852751848	7.86982285176051	6.89274011789148	7.17293128529495	6.96518658828589	7.1886853037273	6.96355055308792
LOC101071953	10.1842772530557	10.2589715941721	9.83936140421665	9.775674753674	10.4493953494638	9.98917966217249	9.97676181301856	9.76874291933333	10.2204710029911	9.48377418818204	9.88403313168609	9.79070413555427	10.3598607341166	9.50732551467144	10.7717769061497	10.0719666678093	9.85016442911072
LOC101072059	10.914858081528	11.1994420648978	11.0547370590694	11.3719801171298	11.2912297444324	11.4644208942775	11.3931743776127	11.1987674393176	11.7472167226639	11.7877864140902	11.4595069570439	11.3633886504173	11.1659746376975	11.732857773793	11.338712417477	11.083948286224	11.3091118664923
LOC101072119	8.05549473257427	7.89013832132302	7.79478680152927	7.53071349565076	8.37355319713462	7.96898154756516	7.55104207889435	7.50656440069381	7.25050328369127	7.36258256548438	7.61351084982646	7.9849880039248	8.6537897579217	7.93610814623154	8.19868465667271	8.11088184614435	7.69098090143097
LOC101072352	8.88221965166278	8.93630363573296	8.95662298582332	8.95181208890858	9.16740466473782	9.2748492791343	9.56175409790978	9.08137357621323	8.98471057650381	9.05357568294504	8.78809053821051	8.72406991838075	8.90963923136505	8.633955155354	9.75690085924366	9.35459177896762	9.18247110777549
LOC101072399	9.02149309405939	9.09047907806092	9.16680405720778	9.224516105771	9.04072998482831	9.16699626742115	9.12606652575576	9.23116857395391	9.41342562251181	9.69957592360072	9.2872670996305	9.26475488399705	9.0881822691476	9.33689373135436	8.99332692818805	8.96248812129213	8.95603524117302
LOC101072434	9.94117112097351	10.067666342463	9.89995910274632	9.9057037232525	10.1438855087406	10.0324487499953	9.82572029437636	9.79029921064967	9.79775659026309	9.49160274564947	9.88563838371064	9.85109730155976	10.0669678461972	9.66155681797724	10.1639599929765	9.90615227815778	9.85016442911072
LOC101072544	11.6373592166284	12.0846008544283	11.9166843191041	12.4329131499798	11.7835550747917	12.578936437739	11.9412320286541	11.8262338448772	13.0662245833061	12.5678663756717	12.2841958329634	12.3443805439226	12.061969436058	13.0984249865538	11.5675337071516	12.034337176537	12.3331486969528
LOC101072619	6.95116987225647	6.75891598129165	6.69633232990389	6.93419990934342	6.45842732000111	6.89052080931006	6.6176778707502	6.89476510214329	6.75575526760294	7.24884361341687	7.04306741760752	7.24143233731818	6.9190823868689	7.26319042254586	6.51984570831485	6.72529842812509	6.77192194220578
LOC101072621	11.2806081819512	11.5582240720062	11.1487390493027	11.4399581573264	11.583175028239	11.2345349015483	11.4482554831466	11.2628340291607	11.6147956022489	10.9621934372967	11.2583333500752	10.9759175499973	11.6989498416694	11.1869837304595	11.5402893396246	11.7160370840654	11.3144708162549
LOC101072641	8.51249751633504	8.67529618365928	8.67190286484203	8.53071772295806	8.23573335239389	8.69830160124908	8.2835209521604	8.80563054003529	8.30803344086508	9.11920897244021	8.67668345509419	8.86174790734221	8.30564679233073	8.72209573349943	8.15831206878352	8.48330827894825	8.52988008793602
LOC101072649	9.12088745428809	9.23197035220879	9.35432865097841	8.93845162361836	9.23414339918511	9.62739605168931	9.2864910234998	9.29948604569158	9.42742373963808	9.77841583330429	9.90792568664699	10.024235392293	9.19509120963999	9.8472043971963	8.35955305431485	9.03499759824984	9.03364135945235
LOC101072921	8.95595651302725	8.97361015168034	8.8951114064556	8.83258930428311	8.95894555273852	9.48844407456975	9.3122716851502	8.98546240337628	9.00669445701315	9.85920902743711	9.46560053478895	9.37648985633957	8.57819523120094	9.38669385573981	9.16385129945082	8.79701040151114	8.70137702732361
LOC101072937	9.78355165689179	9.34769021743915	9.63162126678866	9.72390451734787	9.34149056642587	9.73944894199955	9.29082019204021	9.63383833410328	9.20427311608655	9.14927535040477	9.0890937970762	9.27461138243679	9.50605252984796	9.4748225092803	10.2459242955276	9.82568613448272	9.73565750533921
LOC101073004	9.63804701352331	9.99038496844886	9.82067237659875	9.57194832998586	10.0776620533156	9.70807772007781	9.72555970860236	9.79029921064967	9.70515929517456	9.17223031686805	9.66590795124485	9.62565900469384	9.93164837337384	9.54120194153765	10.0447951660696	9.82161012066439	9.77427224562313
LOC101073006	9.54753390478262	9.537281625598	9.74007360772153	9.37057443540936	10.1964762393864	9.83729845443019	10.6924979580127	9.47162772914222	9.99987003824031	9.1558716481704	9.66590795124485	9.0051603136897	10.0446180604299	9.1126661739951	10.7717769061497	9.89197096335803	10.1908241279645
LOC101073013	10.0897343279748	10.2966137467445	9.97228161973716	10.04987166133	9.89474281165201	9.99739239854963	10.1340024269205	10.2066628872292	9.6936354487113	9.5920939515988	9.79286325713322	9.76302567185591	9.93451200429061	9.8740057151037	9.90633440130728	9.83649931455181	10.2579375637527
LOC101073085	9.6305940216944	10.2635870487901	9.38013229011262	9.25923991415923	9.83513725508744	9.55682253264998	9.01514569301453	9.66252078413218	9.02219209657681	8.95478139912861	9.19421468616691	9.05183943024425	9.46498765775515	8.78032706180747	10.7105001408795	9.77177408474084	9.4792241916542
LOC101073138	8.16053746858558	7.90237123640441	7.82735441705073	8.13161016766363	8.5373122125542	7.43678148160598	8.3853493302114	7.64024449026726	7.80144534299856	8.12269339993253	7.80870240381251	7.56377154794984	8.34111649584039	7.69376609550502	8.55320419480525	8.05525737765464	8.12412067079542
LOC101073396	5.84657595335523	6.01357615508074	5.84603524620427	5.65180509630099	5.90365763270546	6.16798848600087	6.33023953173989	6.51387018007504	7.27283804884618	6.225311774285	6.45538792539537	6.77238767672586	6.16924511048974	6.18230166140806	6.02307318034987	6.03341200071002	6.25884300014729
LOC101073415	11.3162685445044	10.9878925657619	11.0447228060121	11.0216675013551	11.0866414049533	10.4180702915978	10.8083441003178	10.8617203861412	10.3809518605401	10.1889881844954	10.6930262953562	10.8994599901213	10.9715472527863	10.7938068141277	11.0310242227919	11.4552926903121	11.343885440716
LOC101073419	9.60038883299199	9.87439792305187	9.48092280871479	9.49221088437235	10.1649330560631	9.91307460424486	9.99407689371803	9.59934354711383	9.72227348495915	9.08157966288796	9.50587412973426	9.56078662206333	9.90123074709081	9.38202491747971	10.2255242653634	9.78718599909798	9.84522777251688
LOC101073585	9.93029490061276	10.3200653433721	10.615588128801	9.84857073290486	9.65876013682181	10.6526306148123	11.0859232785266	10.902520706195	11.166114547384	12.2820433942127	10.8743221330615	10.5061230270118	9.68862479346483	11.2692857911951	9.69486435367033	9.59033499384665	10.6412814440421
LOC101073711	6.68689369486138	6.97908839723496	6.91481844714472	6.58333158371875	6.61009384429001	7.38468374146022	7.42439228497928	6.96940942053052	6.95929552193587	7.56363909041878	7.24171440908598	7.12854554757988	6.78075330960388	7.61328520926799	6.62516389867825	6.579249391581	6.7056061441765
LOC101073749	6.31108702778099	6.68002229301381	6.68007813237789	6.63206732041251	6.29910605213983	6.68659190727695	6.18257722777674	6.06588805591417	7.53232984893698	6.68465174904745	6.5790341434221	6.93659906342658	6.76592425432506	7.29542317398461	6.10108591150991	6.32943903546769	6.84952695797287
LOC101073854	9.2972882182002	9.4768293179544	9.31695847779047	9.08622448665833	9.85709909074241	9.14243241473336	9.17376907082381	9.29301547626297	8.74012146519682	9.12594532755448	9.19161372442479	9.25233795468663	9.3833556488728	9.10700889271205	9.89258919366424	9.19741643843215	9.2464498924233
LOC101074051	6.79044470482743	6.66351299321236	6.87441569747505	6.6160805298564	7.06314360628292	7.17296414804768	7.20734949184467	7.18885658260105	7.70181503093146	7.37461302186017	6.89436863534386	7.35484134869156	6.83814863113363	6.91264850696209	6.96518658828589	6.97989968577734	6.57842695062736
LOC101074095	9.71616591394015	9.56751332408691	9.82536747122121	9.65075244516932	9.67894807092456	9.85247477764593	9.84494092228712	9.81454530374966	9.92961808477852	9.97711996222223	9.96824944211703	10.1523492240936	9.75658368921254	9.97338287103878	9.80723738837127	9.69510651736749	9.46854873451135
LOC101074126	10.9952295941657	11.2036479342253	11.2263932561689	10.8627923960359	11.2576258879192	10.8870448255966	10.9459646959638	10.8390361116789	10.6255985238681	10.5939820237456	10.8791582681006	10.9796735230862	11.0113687180514	10.8647419859748	11.2766679032116	11.0173141104981	11.0884393226617
LOC101074136	11.7953126918968	12.0982164873267	11.4231854081132	11.6633178569179	12.2366053370507	12.0110246549094	11.5439275512581	11.3925890821217	11.0848114427516	10.7658715593805	11.5481881287553	11.5866440641723	12.2731902460307	11.2961202148223	12.2249569994722	11.5873622655951	11.6859861643705
LOC101074159	11.1985032983688	10.7299010287505	10.3508731082451	10.978866796037	11.3624163341135	10.5079326293435	10.071397348735	9.88920761405042	9.7869549916674	9.39749512574552	10.3677578942935	10.5930651907483	11.0072998971799	10.0130960705076	11.0597106451887	10.4339208963219	10.2542210988401
LOC101074340	11.7829585391025	11.6779177449856	11.6279578372192	11.5674272119309	11.6120667141015	11.7099919271368	11.3780561421713	11.5499687429191	11.1066554550801	11.4018752591059	11.2761613665406	11.2151711708913	11.4569461389766	11.3102711132624	11.665599977633	11.1987321001309	11.5935094875675
LOC101074515	13.9869996766033	14.1310092137308	14.3757516049863	13.8704864504348	13.6421305521053	13.9958819730111	13.8565383533889	13.9969845688108	13.7974589089607	13.6783108306607	13.7964599742685	13.5615771154639	13.7352264248885	13.6063203784467	13.7416444635547	13.9252120876131	14.0178624181586
LOC101074635	8.28925210724755	7.85906557587683	8.23598033561337	8.11724188217799	7.91599313321981	8.54087185198821	8.45713665477753	8.5531323560679	8.12242548565746	8.82390493097457	8.64262596491014	8.81845100881552	8.12871272404432	8.70339636859409	8.1106832767412	8.16871689027094	8.79373081301689
LOC101074699	10.6727554886649	10.7693593574882	10.9238980806981	10.3944144793745	10.9950545913505	10.5568726351746	10.8285093292857	10.5599634054645	10.2284692635637	10.5208230021865	10.5617884632224	10.5009031482393	10.7516191549039	10.4118585811975	11.3718558563689	10.7729690160683	10.8185830236868
LOC101074727	11.3478978985786	11.4215131064049	11.3818928045384	11.3334584722934	11.6035813996189	11.424428649956	11.5600923957474	11.4463346255861	11.3537632878607	10.6909906995146	11.3395123867152	11.3442905206796	11.6393036985473	11.2002604209514	11.9514872183984	11.5073023677607	11.5375843384752
LOC101074891	12.3115643861337	12.3060925825179	12.3154092879202	11.9004550300707	12.5041407696627	12.0633890122784	12.1821956092984	12.1257377374808	11.3439889715455	11.0209121614808	12.071183104915	11.4708192881582	12.3915649410524	11.6746049349168	11.8824412931812	12.0687836334562	12.1703187869119
LOC101074930	6.55668583265038	6.75891598129165	6.75897466647184	6.38031749446624	6.47650543863003	7.07472194032807	6.66624703595842	6.89476510214329	6.66620427757028	7.28790678682733	7.0043497887185	6.80409483064122	6.51402162558161	7.10061119701386	6.29439150806446	6.46269333589083	6.96355055308792
LOC101074962	6.95116987225647	7.26707420645729	7.16427109905129	7.0155069201672	6.79569688494167	7.17296414804768	6.78578262388799	7.43422727367114	8.17402162624176	7.63417327763352	7.8431933876612	6.97756331819724	7.29550472037696	7.48254321109607	7.0903175896562	6.73884509044479	7.72854378216464
LOC101074997	10.7578284581714	10.2191309744114	9.73175929445364	10.3009827131466	10.4797593310263	10.0834815348397	9.83610179824539	10.183597782424	9.89651416769251	9.92419463763991	9.94072185483211	10.2238234596963	10.5131799464422	9.72368800314518	10.8314537407887	10.4232131689384	9.88745908859047
LOC101075044	8.83084734136773	8.81496288296372	9.6928809376344	9.58054046778661	9.21721662869244	9.49038817965141	9.39097528561776	9.07635089039312	11.1922276994354	10.2191029767909	9.51836058390374	8.5013786048506	9.01671428210583	10.3452495815524	8.60518266093729	8.74017142572501	9.393766636509
LOC101075091	8.06456023776103	8.26426716517163	8.24550679615989	8.21482343270842	7.84428028349589	8.28861764233971	7.91796459689535	8.12705745609378	8.60615159887673	8.73386589437985	8.25227961297513	8.28192690308187	7.9949200904505	8.56508116005111	7.40342874138691	7.96230917705915	8.24606012933023
LOC101075093	10.0196518501107	10.4921329263213	10.2049228706826	10.5964755744694	9.81142906990981	10.7817411293788	9.85809849672109	10.0886948727648	11.5540971168648	10.2880105031869	10.3666098769748	10.5329656117289	10.2867241888219	11.0703516602011	9.54462729028103	10.0124510619552	10.4226003954853
LOC101075220	11.4515396764258	11.7556686724248	11.6333127271894	11.2030034604706	11.6561066729672	11.5167091710945	11.4209779002973	11.4626975427917	11.4104722095242	10.8793239922253	11.3123615881511	11.1539990002709	11.5738784454132	11.1436576052079	12.2809989081737	11.3733508700896	11.6951441270104
LOC101075355	9.07756493622697	9.45069947967019	9.10616225401786	9.06673034454437	9.75405163913234	9.54377960976603	9.53284256013957	9.12579938787515	8.96559333019048	9.29974463739207	9.23519887030531	9.4303502396515	9.50605252984796	8.90974171560447	10.5059093363125	9.42266222781198	9.09337765331164
LOC101075540	10.702857424455	9.91753223304943	10.452390584167	10.4748111823656	10.4303162238696	9.80489669677305	10.0046296239544	10.15660770381	9.40401696729568	10.0137655796813	9.9438066311546	10.1416508072413	10.3830876529766	9.94048636056776	10.6465014602779	10.3591129828276	10.2969940847111
LOC101075562	9.83241904689021	9.60260503348866	9.56575861916438	9.67662156655234	9.99716361580328	9.41049032089172	9.7030410341663	9.60457092672636	9.83143555026504	9.33501204047106	9.62225140764231	9.67663818496875	10.1444215136366	9.37499284218816	10.2740071860242	9.76895406622376	9.62666061879877
LOC101075602	10.6515976124715	10.739039461248	10.3851606493733	10.5395683261936	11.0685487100102	10.6698442274338	10.6317346662707	10.5572754476948	9.90486188882982	9.44934745577303	10.1272647705999	10.4808932785475	10.9957088114121	10.2816728553748	11.769201963011	10.6243419822978	10.673161385978
LOC101075712	8.4141273887181	8.20201615147611	8.16237052858678	8.27196507213029	8.68708777107509	8.41006171870068	8.67298575271221	8.60666915666706	8.23995969346432	8.00110438380676	8.36868284380994	8.23152503730196	8.57819523120094	8.31588543297698	9.07198224702807	8.43734531268475	8.52572949587168
LOC101075774	6.88505932459099	7.16419892035749	7.06367787450351	7.44625638531067	6.96571770950178	7.45368983610437	7.01533511880367	7.01663852408036	8.4442756021204	7.85108116791186	7.25245857801234	7.57213764607509	7.27628803039745	7.54518040621837	7.11643182431744	6.96898383066817	7.31416641214235
LOC101075897	12.1661739645477	11.9194823221349	13.1895308663268	11.8970289164443	11.8055644057086	12.6644584779874	12.9756964621155	12.7316622477592	12.3937122393498	13.4608652502882	12.8952384632531	12.7710867996517	11.5646804140329	12.955652296394	12.1630820925805	12.1663774442877	12.9146711939074
LOC101075988	10.9689338728114	11.3544679762876	11.1424924540553	10.7914829950898	11.2699362736327	10.870764276314	10.8527786143726	11.0557041263764	10.5711054258856	11.0781967464314	10.6810739479792	10.8287496477706	10.981951834156	10.1260522878735	11.311251214425	11.1892889003165	10.985430858416
LOC101076043	10.0105030875383	10.5452051392189	10.8552664738318	10.6842096167979	9.84341232532015	11.1456942868503	11.0921136574041	10.5181865178343	11.386866006424	10.8921605371212	10.949818132698	10.8453146836655	10.1978099243245	11.1263732870869	10.4647424245541	10.1092048416571	10.7472654109108
LOC101076158	11.7373094655397	11.7313246457868	11.5494080101711	11.540448958884	11.8622135047669	11.5533276489582	11.6251343491351	11.5102380144184	11.6749926452106	11.0616861559035	11.4135893424325	11.0901159454008	11.876693972182	11.1270686529546	12.0389493625549	11.6865140107303	11.6168290884717
LOC101076462	6.75276872847984	7.06360886483682	6.22960145470564	7.11245656265897	7.4896612015632	5.56985688106814	5.34794844438673	5.34794844438673	6.48223894441626	5.97304132585737	5.57934649976214	6.68880578040058	5.66195793497709	5.67906132043992	6.70221506993431	6.21974248857558	6.40976867131374
LOC101076507	8.07804760734917	8.79903964823666	8.03025629977932	8.61412898779334	8.09693686236007	8.31998210457633	7.93506623404426	8.29859024422104	8.61027864022622	8.46665434993326	8.33572243569442	8.60339890899141	8.06076422035564	8.87347637970358	7.85875637603746	8.05525737765464	8.47924624170289
LOC101076545	10.5976838979242	10.5318802435806	10.6661224785663	10.5820312066388	10.9005550585105	10.590709936048	10.8292507982415	10.4817924543881	10.4349319623412	10.4193890398562	10.4653596518141	10.4124824824875	10.6775786065547	10.4523934676613	11.1853417693257	10.6482883892589	10.7097859111027
LOC101076654	7.40915673027746	7.62633895643842	7.21677585476485	7.76825124258756	7.17237785770692	7.64115356858581	8.49548733502349	7.7421883916791	7.8592860393071	8.15650690321277	7.94169954809525	7.97266109250974	7.19632691753985	8.20228820016812	7.92967921205081	7.16097260485617	7.58804902658397
LOC101076684	6.24817542105373	5.84601312434685	6.46155752535173	6.29358512735663	6.57835391338157	6.6540345503946	6.37415264217025	6.23563319642268	6.3876409821976	7.38653135137406	6.45538792539537	10.1589955677367	6.43447192795231	6.39978194574879	6.42649134815975	6.51437493403601	6.51860607486934
LOC101076688	6.86214360849063	6.74359521459305	6.84665797287102	6.66331444176678	6.78250668231969	6.73361789767876	6.72768197843472	6.75825431088284	6.48223894441626	6.49602484729394	6.51918683062068	6.63529205686479	6.86577431625222	6.7226461843338	7.44386461083205	6.86580505726096	6.63486543772073
LOC101076880	9.11447233151972	9.65983344167085	9.58989258780521	9.51570512920801	9.09739390030244	9.95585148014424	9.63838146092541	9.66084935455921	10.0668494554947	10.3890455486793	9.96673387939649	9.51377238602914	9.463002531746	10.1204704152121	9.05968539825763	9.25915459860136	9.42944489578119
LOC101076978	10.0667507986768	9.7333084080633	10.0571870032157	9.77118111267615	10.0612097618389	9.54565016241528	9.53101608917156	9.56757286122077	9.31894224177104	9.43317487850527	9.42637347773181	9.93408171562774	9.71386244396213	9.65190393957403	10.0679034187753	10.0878825488346	10.0649193583508
LOC101077036	10.499006684365	10.2508587677004	9.92641625739672	9.82564392124386	10.2962217638057	9.35392465121966	9.53466670770725	9.90622556023046	8.70587504983984	9.25440148956794	9.44175630843157	9.37648985633957	9.85964600131386	9.31009965350387	10.7414641998372	10.305695640695	10.376629942207
LOC101077043	7.66296977090546	7.10934860715358	6.92797509717726	7.11245656265897	7.49703566867704	6.68659190727695	7.1466534230439	7.22836827552785	6.80611938116926	6.44258412426907	6.85024832209434	6.41012764975249	7.16496054353906	6.85284289664154	7.55812091111207	6.95796489468549	7.09199478091844
LOC101077108	8.45225562402738	8.81496288296372	7.89636015953033	8.10272263396052	8.33441074114932	7.86212193724246	7.91221605183086	8.71451851203648	7.38908166297635	7.15262616455411	7.67666260416566	7.16351157262029	7.34230502458758	6.85284289664154	7.53975884827095	9.39545485869223	8.79028780621947
LOC101077204	10.6515976124715	10.7299010287505	10.4351081860113	10.3807312780176	11.2704469325501	10.5979227729356	10.1036539311202	10.3799905688897	10.1673699530507	10.3580488910843	10.3723408327627	10.3787272725791	10.889918086058	10.0807789305083	11.7048985680805	10.5159926577376	10.7268617636359
LOC101077284	9.2972882182002	9.23904284477931	9.07748295130651	9.00146820718827	9.71247854635534	9.04503288878415	9.38895861681351	9.20151846841864	9.3088894520191	9.18195633676546	9.10023871823975	8.91011949857787	9.33204535890622	8.81901747794094	10.0876346351758	9.13508827375421	8.99834773814616
LOC101077286	9.78623606518259	9.86834546725023	9.53165746582645	9.68142055238314	9.88408768800006	9.54938396438057	9.52000813646639	9.54961361080137	9.3088894520191	9.41132348083999	9.421947874696	9.44132070594553	9.85813834719319	9.31255631570277	9.86293675634901	9.90871573508836	9.78290541141916
LOC101077352	12.8166613783319	13.6552588189828	12.7634793919475	12.3818659541191	13.1256331510914	12.6175734593417	12.3683552080371	12.8237597167385	12.8137528260095	12.2616511339984	12.5100557282177	12.4788622597706	13.1864277353617	12.3936080318702	13.5837101565274	12.9550170701137	12.6751664447186
LOC101077373	10.3529396962311	10.5789137032747	10.3925534479834	10.1547104004224	10.2616802438748	10.116524616139	10.1340024269205	10.4742119795301	9.81380822697442	9.64684082604398	9.84660866599618	10.0559252408833	10.1332528254534	10.1913985500149	10.5546773163704	10.1411521120282	10.4477603833015
LOC101077450	9.30668636838142	9.62792372180812	9.70991406425388	9.80674271054978	9.45041611065189	9.99739239854963	9.74458430116625	9.75940455355364	9.94264912217283	10.0843693869269	9.87274588691061	9.81617714470179	9.64555035725478	10.21777407292	9.27427932024718	9.48075965049879	9.72494349627187
LOC101077604	12.3834285814795	12.9486884876155	12.5967186695747	13.1688081054531	12.4875492117048	13.3835966132405	12.7017324871477	12.547683513942	14.006546731995	13.2387401135491	12.9662415266947	12.5152750102978	12.6490616795313	13.4386579588708	11.6267555091595	12.5065342726593	12.7473705681318
LOC101077622	8.27379907742599	7.55727189046452	6.83251759590259	7.59597556369664	8.20993144446146	7.35781925367841	6.85433528258055	6.66731643956741	7.28385807890269	6.70596315665322	7.05569802644304	6.97756331819724	8.15898105995088	6.65112995222858	7.86601749242391	7.73712048371469	7.24084563128853
LOC101077623	9.63953297856895	9.16173555212491	9.71667113819473	9.07407190542677	8.86128728646677	9.44499270679099	8.97796252980201	9.47924043719605	9.08844846892473	9.36375190383145	10.0478050692671	10.1090698515994	9.19987414326486	9.79205386049893	8.70769032679276	9.13728342455458	8.61823075638082
LOC101077704	8.40708224234769	8.69266370494285	9.10099053108889	8.12683731111787	9.0904327979191	9.02095655466819	9.37272220241573	8.89696181799685	9.46409690864532	9.94711587619592	9.81662461441756	9.53030056231797	8.64323512682712	9.46382229839251	9.60914796722549	8.40829366452011	8.60650387290765
LOC101078082	10.2691614874581	10.2658892386094	10.1145398516968	9.65888673944714	9.927539963283	9.8764283936548	10.3510252256824	10.1648757925697	9.31643565756317	9.85920902743711	9.73168126691733	9.66172108953336	10.0992169868213	9.82848419684115	10.8617120103129	10.3823348206822	10.295789472051
LOC101078083	6.68689369486138	7.18546896787771	7.07527714558423	7.35589466566533	7.0527053045219	7.48685879165551	7.23661538448581	7.61888429517174	8.686485090279	8.27183402392146	7.25245857801234	7.87648283478642	7.39628347068779	7.56253972683158	6.92032752161591	7.44403050210544	7.52047319324509
LOC101078171	5.80350496493651	5.57157359425689	6.01360549378875	5.65180509630099	5.71302385893076	5.56985688106814	5.78333046207962	5.65665821167208	6.22327578832057	6.11061849931223	6.33812146839775	6.36267939184197	5.97232360849245	6.18230166140806	5.68781290618701	5.93399015197747	5.86291601746206
LOC101078378	13.4856559042617	13.2418931398878	12.9166091412521	12.8433739788025	12.9560564000359	12.8466360339819	12.69259780463	13.1447343492977	12.3710354317096	11.8543669713713	12.7418015625649	12.6977603935028	13.2718369229113	12.5474570031281	13.9321422863982	13.0452883450386	12.8134018680866
LOC101078461	10.3209360007624	10.324489326356	10.545327695366	10.2307940549159	9.9171260605819	10.659540756854	10.8083441003178	10.5070859651185	10.0564000659098	10.8309118089467	10.6303363348037	10.4967135826936	9.85511828577318	10.60899417464	10.1423554269601	10.1638514306189	10.5989494092894
LOC101078500	10.4166205114718	10.0056258342266	10.2049228706826	10.2599224224995	10.6535383552687	9.7410812270528	10.4642310326817	10.1194098156014	10.1322704503492	9.10904444871287	10.298408284239	10.1008080165821	10.5131799464422	9.98110568075842	10.7026540369308	10.5326907319414	10.266572182367
LOC101078530	9.25712752280519	9.52770201679359	9.53739759907092	8.93037471512433	10.0846558415518	9.01825612659454	9.80472951797375	9.13789837372189	9.50426268139366	9.14927535040477	9.22251710373722	8.75623351714867	9.49249453313152	8.6844466497399	10.7604842291634	9.38442552871493	9.5558446749077
LOC101078543	11.4216956373112	11.2830177412677	11.935589933046	11.0964821930418	11.1987454635584	11.4350344399425	11.5389519346587	11.3554407713168	11.1066554550801	11.8553754125366	11.654938576053	11.8825676703191	11.0261902382105	11.376677724311	10.7443332570636	11.1659417518872	11.3835167775444
LOC101078823	7.11114114561059	7.05189655787151	7.05196519072707	7.26779046341946	7.75652119008918	7.30232725265536	7.99057342909267	7.00500781447265	6.85428734816726	7.3381757318339	7.11693137873458	7.26282673350325	7.94337568415197	7.11296684575519	8.2268197616452	7.63789929207407	7.51177590437451
LOC101078830	9.36900751313526	10.2601268459073	9.34998246455837	9.28263261867762	9.54657894593625	8.96033149400653	8.17841903932071	8.63441276380597	9.31643565756317	8.498390662018	8.46749498260847	8.37294607617464	9.41861917379467	7.95555034278715	9.3767888188976	9.83515210861444	8.47494330116199
LOC101078835	8.5951999596628	8.61459786811104	8.93058585241027	8.71819277244347	8.80556471544719	8.95468996254053	9.11877166062308	8.86230087799585	9.39691969369896	8.86888278287823	9.21229005021263	9.19378857006265	8.67466550817429	9.35844909996593	8.54435170238518	8.65039288096585	8.87719879005981
LOC101078876	10.3930689778919	10.2932321152368	10.5771842568638	10.4223512795795	10.0082423803544	10.8655452975102	10.5222568181785	10.3728729640824	10.9487246643608	11.6672015535104	10.730085591539	10.8584309850003	10.3799423207747	11.0270452017706	10.3247508136974	10.2900623162205	10.6327232186209
LOC101078916	9.74267165547071	9.94797875708668	10.3057141436384	9.86552894942897	9.63986969899947	10.5706863893971	9.86824952710341	10.0874525304391	10.4429718005869	10.4139193839543	10.2343879876408	9.9122068242065	9.71885717610173	10.4457163852095	9.44205329386585	9.77880000487916	10.3397022462513
LOC101078987	7.29345381610394	7.82726435260191	7.59617220385264	7.89287771786894	7.23714049894187	7.94594797732319	7.52051459435457	7.81230868906047	8.70972136690347	7.92420477789892	7.84998736098254	7.75855003161723	7.55368538277142	8.12484279596868	6.84142225536517	7.65707466446085	7.53769616236866
LOC101078989	9.69345942865393	9.95227610116347	9.90588069421291	9.72080030347135	9.82402917409288	10.0364392749357	9.82274032167619	9.79792016259188	10.13652787563	10.1809573814933	10.1421065302665	9.84120640402215	9.80121310081896	10.0764605910676	9.73395007272561	9.78718599909798	9.79319718850017
LOC101079203	6.7137337280797	6.90144555682449	7.27698528577403	6.66331444176678	6.80873091239286	7.48685879165551	7.39920285819979	7.27605744211822	7.58549525153163	7.79134958563992	7.57245477332317	7.24143233731818	6.51402162558161	7.79162866337176	6.72062622980371	6.53100075662604	6.77192194220578
LOC101079350	7.69893105645622	7.54936935954118	6.80368669144111	8.25463158160673	9.45041611065189	7.30232725265536	7.00371176232105	6.35331091185778	7.0817367961001	7.46700321451156	9.11679456841593	6.63529205686479	8.88603253626306	7.84151835967855	8.85767638961681	8.68999813249607	7.55469569972225
LOC101079386	10.129356725197	10.4989971672947	10.0518579218493	10.2545725615892	10.2780383626157	10.4671531624313	10.1471556250719	10.2483827147322	10.0757460565679	9.89108425567998	10.1647468645521	10.072920800446	10.3502497607466	9.98110568075842	10.4295143704341	10.4051881147974	10.1804163568634
LOC101079450	8.16053746858558	8.65771274133703	8.29676837510668	8.6671179988786	8.01445492244268	8.62890980604046	7.84732484830479	8.36668883547465	9.02219209657681	8.68889252099713	8.5017694503962	8.6574639451281	8.35418891322186	8.84990712062523	8.29210951079471	8.16435281659415	8.39514637797
LOC101079546	7.74542195922726	8.03569663213702	7.93851696027689	7.90417067279246	7.46728359427713	8.07868017301447	7.75350552958551	8.05618123215863	7.70974721285138	8.72052324407824	8.08588693775651	8.25695400809424	7.80204523785314	7.89637230138683	7.25087716790631	7.78410320194993	7.76508236348251
LOC101079621	7.00351979952297	7.45061322823918	7.01612018098226	6.42066283904716	6.15586334143663	7.13027720278737	6.35247364398116	6.41686772494948	8.74762062904001	7.86767425425489	6.65364542151727	7.16351157262029	6.49475246704147	8.28581152676926	5.88348476490709	6.11932856730904	6.51860607486934
